IN_FID	NEAR_FID	NEAR_DIST	reserve	vegetation
31549	203	9.51457668362	Oakey Hill NR	Open Woodland
31550	11	95.25812401950	Oakey Hill NR	Woodland
31550	13	82.21902610740	Oakey Hill NR	Woodland
31550	27	77.11415478030	Oakey Hill NR	Woodland
31551	9	32.22683248320	Oakey Hill NR	Open Woodland
31551	13	59.01118583170	Oakey Hill NR	Open Woodland
31551	66	87.74746935060	Oakey Hill NR	Open Woodland
31552	12	18.46036661000	Oakey Hill NR	Woodland
31552	13	21.62331785240	Oakey Hill NR	Woodland
31552	14	58.12352338110	Oakey Hill NR	Woodland
31552	66	24.28052206400	Oakey Hill NR	Woodland
31553	10	75.74021045580	Oakey Hill NR	Woodland
31553	27	91.95621561560	Oakey Hill NR	Woodland
31553	203	77.43925930080	Oakey Hill NR	Woodland
31554	9	27.21009300520	Oakey Hill NR	Open Woodland
31554	27	74.85616595900	Oakey Hill NR	Open Woodland
31555	13	12.80229247160	Oakey Hill NR	Open Woodland
31555	66	25.84199589640	Oakey Hill NR	Open Woodland
31556	13	62.44117065020	Oakey Hill NR	Woodland
31556	27	48.72957533180	Oakey Hill NR	Woodland
31556	203	49.76878178090	Oakey Hill NR	Woodland
31557	13	5.84792204716	Oakey Hill NR	Open Woodland
31557	66	14.07892569330	Oakey Hill NR	Open Woodland
31558	11	34.88779422360	Oakey Hill NR	Woodland
31559	9	41.00581469220	Oakey Hill NR	Open Woodland
31559	10	32.11265444740	Oakey Hill NR	Open Woodland
31560	13	42.88696669980	Oakey Hill NR	Open Woodland
31560	27	45.24993371580	Oakey Hill NR	Open Woodland
31560	66	19.46519165380	Oakey Hill NR	Open Woodland
31561	27	90.83487075750	Oakey Hill NR	Open Woodland
31562	27	52.64389850040	Oakey Hill NR	Open Woodland
31562	203	64.95374791480	Oakey Hill NR	Open Woodland
31563	10	65.92017002180	Oakey Hill NR	Open Woodland
31563	11	45.62829447740	Oakey Hill NR	Open Woodland
31564	9	47.68358701000	Oakey Hill NR	Open Woodland
31565	9	99.74680737970	Oakey Hill NR	Open Woodland
31565	27	7.51822562148	Oakey Hill NR	Open Woodland
31566	11	43.22105756680	Oakey Hill NR	Open Woodland
31566	13	12.83373665230	Oakey Hill NR	Open Woodland
31566	66	67.88111051280	Oakey Hill NR	Open Woodland
31567	13	40.33329880860	Oakey Hill NR	Woodland
31567	27	66.33786257050	Oakey Hill NR	Woodland
31567	66	78.83824606210	Oakey Hill NR	Woodland
31567	203	71.59309626270	Oakey Hill NR	Woodland
31568	9	5.93912199616	Oakey Hill NR	Open Woodland
31568	27	66.77097340080	Oakey Hill NR	Open Woodland
31569	13	56.44305707720	Oakey Hill NR	Open Woodland
31569	66	87.33368595280	Oakey Hill NR	Open Woodland
31570	27	59.36694390220	Oakey Hill NR	Open Woodland
31571	13	13.32836429810	Oakey Hill NR	Open Woodland
31571	66	8.89077159159	Oakey Hill NR	Open Woodland
31572	9	61.44687108200	Oakey Hill NR	Open Woodland
31572	10	25.64667142170	Oakey Hill NR	Open Woodland
31572	203	81.19926245000	Oakey Hill NR	Open Woodland
31573	9	57.92044223860	Oakey Hill NR	Woodland
31573	10	69.58919243340	Oakey Hill NR	Woodland
31574	11	58.81485630030	Oakey Hill NR	Woodland
31575	11	38.61461468390	Oakey Hill NR	Woodland
31575	13	65.86616173880	Oakey Hill NR	Woodland
31575	66	10.75430520470	Oakey Hill NR	Woodland
31576	27	10.48614615750	Oakey Hill NR	Open Woodland
31576	203	53.97357804050	Oakey Hill NR	Open Woodland
31577	13	28.43789887700	Oakey Hill NR	Woodland
31577	27	81.37845667370	Oakey Hill NR	Woodland
31577	66	67.06479827980	Oakey Hill NR	Woodland
31577	203	84.17888232310	Oakey Hill NR	Woodland
31578	13	14.02661204180	Oakey Hill NR	Open Woodland
31578	66	20.88807109460	Oakey Hill NR	Open Woodland
31579	9	20.16664083780	Oakey Hill NR	Open Woodland
31579	13	50.18882901490	Oakey Hill NR	Open Woodland
31579	66	48.69836241990	Oakey Hill NR	Open Woodland
31580	27	4.35913341900	Oakey Hill NR	Open Woodland
31580	203	97.68647522930	Oakey Hill NR	Open Woodland
31581	9	84.52063437780	Oakey Hill NR	Open Woodland
31582	9	46.39412059180	Oakey Hill NR	Open Woodland
31582	27	11.44768261240	Oakey Hill NR	Open Woodland
31583	27	3.37673032283	Oakey Hill NR	Woodland
31584	10	25.97887499860	Oakey Hill NR	Woodland
31584	11	8.81222287562	Oakey Hill NR	Woodland
31585	10	23.49621784780	Oakey Hill NR	Open Woodland
31585	27	95.27101756100	Oakey Hill NR	Open Woodland
31585	203	9.12070894130	Oakey Hill NR	Open Woodland
31586	13	44.27963075580	Oakey Hill NR	Woodland
31586	27	14.18963255540	Oakey Hill NR	Woodland
31587	27	82.15722878140	Oakey Hill NR	Open Woodland
31587	203	89.07445198560	Oakey Hill NR	Open Woodland
31588	13	29.25827416580	Oakey Hill NR	Woodland
31588	27	36.69491152740	Oakey Hill NR	Woodland
31588	66	88.94264964400	Oakey Hill NR	Woodland
31589	9	56.91962326620	Oakey Hill NR	Woodland
31589	27	31.34595207500	Oakey Hill NR	Woodland
31590	10	46.64208428790	Oakey Hill NR	Woodland
31591	13	89.76380822050	Oakey Hill NR	Woodland
31591	27	38.69050785130	Oakey Hill NR	Woodland
31592	27	20.97453992980	Oakey Hill NR	Open Woodland
31592	203	7.82875580051	Oakey Hill NR	Open Woodland
31593	9	71.20587948060	Oakey Hill NR	Open Woodland
31593	13	72.69677790530	Oakey Hill NR	Open Woodland
31594	13	57.70003822350	Oakey Hill NR	Open Woodland
31594	66	89.15657854230	Oakey Hill NR	Open Woodland
31595	27	37.24876350510	Oakey Hill NR	Open Woodland
31595	203	51.50355058390	Oakey Hill NR	Open Woodland
31596	12	46.19927219870	Oakey Hill NR	Woodland
31596	13	30.98318564400	Oakey Hill NR	Woodland
31596	66	20.17094793340	Oakey Hill NR	Woodland
31597	203	22.08064305970	Oakey Hill NR	Open Woodland
31598	27	25.98567927710	Oakey Hill NR	Open Woodland
31598	203	73.88304442800	Oakey Hill NR	Open Woodland
31599	203	80.16137253030	Oakey Hill NR	Open Woodland
31600	11	89.92191075060	Oakey Hill NR	Open Woodland
31600	13	40.62939156270	Oakey Hill NR	Open Woodland
31600	66	98.99898001840	Oakey Hill NR	Open Woodland
31601	13	18.46072823240	Oakey Hill NR	Open Woodland
31601	66	53.59413091250	Oakey Hill NR	Open Woodland
31602	9	90.45526002620	Oakey Hill NR	Open Woodland
31602	10	80.10099543800	Oakey Hill NR	Open Woodland
31602	203	71.62742019270	Oakey Hill NR	Open Woodland
31603	13	25.06772605370	Oakey Hill NR	Open Woodland
31603	66	69.80722454970	Oakey Hill NR	Open Woodland
31604	9	21.09300842570	Oakey Hill NR	Open Woodland
31605	11	92.03270833980	Oakey Hill NR	0
31606	9	27.08641259580	Oakey Hill NR	Woodland
31606	27	83.23236319720	Oakey Hill NR	Woodland
31607	27	67.60025463790	Oakey Hill NR	Open Woodland
31608	9	33.61380725280	Oakey Hill NR	Open Woodland
31608	27	27.78118524930	Oakey Hill NR	Open Woodland
31609	9	79.61581209500	Oakey Hill NR	Open Woodland
31609	13	93.56814166760	Oakey Hill NR	Open Woodland
31609	66	11.26675624190	Oakey Hill NR	Open Woodland
31610	27	62.80516966300	Oakey Hill NR	Woodland
31611	13	22.45959775940	Oakey Hill NR	Woodland
31611	66	89.72579703010	Oakey Hill NR	Woodland
31612	27	91.98320455940	Oakey Hill NR	Open Woodland
31613	9	49.30185170310	Oakey Hill NR	Woodland
31613	27	47.54466400230	Oakey Hill NR	Woodland
31614	13	10.78483189060	Oakey Hill NR	Open Woodland
31614	66	44.28948062390	Oakey Hill NR	Open Woodland
31615	9	0.84858403991	Oakey Hill NR	Open Woodland
31615	10	13.16750712550	Oakey Hill NR	Open Woodland
31616	27	48.43861231000	Oakey Hill NR	Open Woodland
31617	27	79.71685838960	Oakey Hill NR	Woodland
31617	203	97.18320135860	Oakey Hill NR	Woodland
31618	27	77.27389702360	Oakey Hill NR	Open Woodland
31619	9	5.32845645668	Oakey Hill NR	Woodland
31620	11	39.37668470230	Oakey Hill NR	Woodland
31620	13	91.56632993010	Oakey Hill NR	Woodland
31620	66	36.48451198230	Oakey Hill NR	Woodland
31621	13	1.38110979080	Oakey Hill NR	Open Woodland
31621	66	30.11112075300	Oakey Hill NR	Open Woodland
31622	13	0.91003592121	Oakey Hill NR	Open Woodland
31622	27	96.58415959210	Oakey Hill NR	Open Woodland
31622	66	39.22420044000	Oakey Hill NR	Open Woodland
31623	27	13.82087404520	Oakey Hill NR	Open Woodland
31623	203	46.40749036520	Oakey Hill NR	Open Woodland
31624	13	94.71586331410	Oakey Hill NR	Woodland
31625	9	10.60780985720	Oakey Hill NR	Open Woodland
31626	11	65.91863410940	Oakey Hill NR	Woodland
31626	13	25.18379681250	Oakey Hill NR	Woodland
31626	27	59.91297534000	Oakey Hill NR	Woodland
31626	66	32.95693250840	Oakey Hill NR	Woodland
31627	9	3.13211189759	Oakey Hill NR	Woodland
31628	13	85.38136487450	Oakey Hill NR	Woodland
31628	27	7.31377510943	Oakey Hill NR	Woodland
31629	13	29.65944665770	Oakey Hill NR	Open Woodland
31629	66	3.20578140074	Oakey Hill NR	Open Woodland
31630	13	6.75593466130	Oakey Hill NR	Open Woodland
31630	66	43.04698806010	Oakey Hill NR	Open Woodland
31631	9	92.36522748770	Oakey Hill NR	Open Woodland
31631	66	7.07182975622	Oakey Hill NR	Open Woodland
31632	9	2.85039381596	Oakey Hill NR	Open Woodland
31632	27	95.82967630350	Oakey Hill NR	Open Woodland
31633	9	97.02958741790	Oakey Hill NR	Open Woodland
31633	27	22.19460482660	Oakey Hill NR	Open Woodland
31634	10	98.27106859750	Oakey Hill NR	Open Woodland
31634	11	98.07754017890	Oakey Hill NR	Open Woodland
31635	27	73.02888583940	Oakey Hill NR	Woodland
31636	9	80.24340276670	Oakey Hill NR	Open Woodland
31636	13	42.66049794840	Oakey Hill NR	Open Woodland
31636	66	92.43970668700	Oakey Hill NR	Open Woodland
31637	10	61.74149090620	Oakey Hill NR	Open Woodland
31637	27	72.07816561890	Oakey Hill NR	Open Woodland
31637	203	52.48995377890	Oakey Hill NR	Open Woodland
31638	11	15.13410715360	Oakey Hill NR	Woodland
31638	66	46.83723847080	Oakey Hill NR	Woodland
31639	13	8.81701057807	Oakey Hill NR	Open Woodland
31639	66	22.73068313400	Oakey Hill NR	Open Woodland
31640	11	53.58774403400	Oakey Hill NR	Open Woodland
31640	13	45.73397353750	Oakey Hill NR	Open Woodland
31641	13	53.62415174030	Oakey Hill NR	Woodland
31641	27	17.18942548180	Oakey Hill NR	Woodland
31642	203	16.03167818390	Oakey Hill NR	Open Woodland
31643	10	78.22221668630	Oakey Hill NR	Woodland
31643	11	54.21819538260	Oakey Hill NR	Woodland
31643	13	79.80966493870	Oakey Hill NR	Woodland
31644	13	9.10268337465	Oakey Hill NR	Open Woodland
31644	27	63.92308654330	Oakey Hill NR	Open Woodland
31644	66	51.67041306760	Oakey Hill NR	Open Woodland
31645	11	72.61035907090	Oakey Hill NR	Woodland
31645	13	84.79642037200	Oakey Hill NR	Woodland
31645	66	27.04077831770	Oakey Hill NR	Woodland
31646	10	89.62035895820	Oakey Hill NR	Woodland
31647	27	19.45014100380	Oakey Hill NR	Open Woodland
31648	13	90.81465385890	Oakey Hill NR	Open Woodland
31648	27	16.68031413910	Oakey Hill NR	Open Woodland
31648	203	90.11134928690	Oakey Hill NR	Open Woodland
31649	13	59.20725588510	Oakey Hill NR	Woodland
31649	66	1.40182504767	Oakey Hill NR	Woodland
31650	13	50.40252350810	Oakey Hill NR	Woodland
31650	27	59.47724392290	Oakey Hill NR	Woodland
31650	66	73.97765957670	Oakey Hill NR	Woodland
31651	9	61.94264694400	Oakey Hill NR	Open Woodland
31652	9	14.57481538160	Oakey Hill NR	Open Woodland
31652	13	23.66892477860	Oakey Hill NR	Open Woodland
31652	66	42.87975370280	Oakey Hill NR	Open Woodland
31653	10	92.88794635650	Oakey Hill NR	Open Woodland
31653	203	13.90377684870	Oakey Hill NR	Open Woodland
31654	10	72.48777837900	Oakey Hill NR	Open Woodland
31654	27	93.63252814360	Oakey Hill NR	Open Woodland
31654	203	27.86375350130	Oakey Hill NR	Open Woodland
31655	9	12.02761880730	Oakey Hill NR	Open Woodland
31655	13	85.65245097640	Oakey Hill NR	Open Woodland
31655	66	81.02960482110	Oakey Hill NR	Open Woodland
31656	13	32.39710136670	Oakey Hill NR	Woodland
31656	66	23.54616802290	Oakey Hill NR	Woodland
31657	13	17.52512444120	Oakey Hill NR	Open Woodland
31657	66	21.18054620640	Oakey Hill NR	Open Woodland
31658	10	90.14657732340	Oakey Hill NR	Woodland
31659	27	48.95793995410	Oakey Hill NR	Open Woodland
31660	10	34.14591783880	Oakey Hill NR	Woodland
31660	11	91.96373880510	Oakey Hill NR	Woodland
31661	13	15.80236639400	Oakey Hill NR	Woodland
31661	27	3.63633782644	Oakey Hill NR	Woodland
31661	66	78.40039823070	Oakey Hill NR	Woodland
31662	27	35.30940678200	Oakey Hill NR	Open Woodland
31662	203	44.41996299490	Oakey Hill NR	Open Woodland
31663	9	47.51382355930	Oakey Hill NR	Open Woodland
31663	27	30.55993125810	Oakey Hill NR	Open Woodland
31664	9	66.63476325970	Oakey Hill NR	Woodland
31664	10	93.35830929410	Oakey Hill NR	Woodland
31665	11	56.22311585730	Oakey Hill NR	0
31666	11	83.47713949640	Oakey Hill NR	Woodland
31667	10	12.98157910470	Oakey Hill NR	Woodland
31668	27	2.47548097663	Oakey Hill NR	Woodland
31669	27	31.37588873410	Oakey Hill NR	Open Woodland
31669	203	37.18311627780	Oakey Hill NR	Open Woodland
31670	11	27.08817598810	Oakey Hill NR	Woodland
31670	13	19.42966271110	Oakey Hill NR	Woodland
31670	27	92.05220891760	Oakey Hill NR	Woodland
31670	66	80.74927290850	Oakey Hill NR	Woodland
31671	9	92.79985934620	Oakey Hill NR	Open Woodland
31671	13	47.09115744090	Oakey Hill NR	Open Woodland
31671	66	2.38247940256	Oakey Hill NR	Open Woodland
31672	9	25.12856852520	Oakey Hill NR	Woodland
31672	27	75.74015720980	Oakey Hill NR	Woodland
31673	13	87.67468678890	Oakey Hill NR	Woodland
31673	27	4.83761285303	Oakey Hill NR	Woodland
31673	203	79.73391040240	Oakey Hill NR	Woodland
31674	10	59.61187903150	Oakey Hill NR	Open Woodland
31674	11	26.89426328260	Oakey Hill NR	Open Woodland
31674	13	87.04698643270	Oakey Hill NR	Open Woodland
31675	9	12.80231598070	Oakey Hill NR	Woodland
31675	10	56.63864337420	Oakey Hill NR	Woodland
31676	10	31.59844236900	Oakey Hill NR	Woodland
31676	11	7.75941260056	Oakey Hill NR	Woodland
31677	9	51.92313080500	Oakey Hill NR	Woodland
31677	10	74.23747509200	Oakey Hill NR	Woodland
31678	9	95.09084450610	Oakey Hill NR	Open Woodland
31678	10	9.89875598252	Oakey Hill NR	Open Woodland
31679	203	51.16415927560	Oakey Hill NR	Open Woodland
31680	13	79.74504082560	Oakey Hill NR	Woodland
31681	11	18.84173602440	Oakey Hill NR	Open Woodland
31681	13	34.03007776110	Oakey Hill NR	Open Woodland
31681	66	90.56505337150	Oakey Hill NR	Open Woodland
31682	13	32.66294000670	Oakey Hill NR	Woodland
31682	27	33.41524436020	Oakey Hill NR	Woodland
31682	66	28.84089476930	Oakey Hill NR	Woodland
31683	27	35.04497424810	Oakey Hill NR	Open Woodland
31683	203	79.67644298480	Oakey Hill NR	Open Woodland
31684	11	45.07559202630	Oakey Hill NR	Woodland
31684	66	54.95153048670	Oakey Hill NR	Woodland
31685	9	28.80765245130	Oakey Hill NR	Open Woodland
31685	27	55.92592707700	Oakey Hill NR	Open Woodland
31686	9	64.38280604580	Oakey Hill NR	Open Woodland
31686	10	24.70472759450	Oakey Hill NR	Open Woodland
31686	203	78.22972263640	Oakey Hill NR	Open Woodland
31687	13	3.48519537058	Oakey Hill NR	Woodland
31687	66	55.14944026290	Oakey Hill NR	Woodland
31688	10	95.22256466780	Oakey Hill NR	Woodland
31688	27	92.98001488480	Oakey Hill NR	Woodland
31689	11	94.39867003640	Oakey Hill NR	Open Woodland
31689	13	37.56818542120	Oakey Hill NR	Open Woodland
31689	66	95.51822492890	Oakey Hill NR	Open Woodland
31690	13	12.39074497610	Oakey Hill NR	Open Woodland
31690	66	48.37043347760	Oakey Hill NR	Open Woodland
31691	9	91.42739480270	Oakey Hill NR	Open Woodland
31691	27	81.62292051250	Oakey Hill NR	Open Woodland
31692	9	65.07026285800	Oakey Hill NR	Open Woodland
31692	27	67.38044106250	Oakey Hill NR	Open Woodland
31693	11	37.69992096120	Oakey Hill NR	Woodland
31694	11	25.41343572570	Oakey Hill NR	Woodland
31695	9	76.41358427670	Oakey Hill NR	Woodland
31696	9	90.12980283080	Oakey Hill NR	Open Woodland
31696	27	25.13820020570	Oakey Hill NR	Open Woodland
31697	27	93.87621256600	Oakey Hill NR	Open Woodland
31698	10	0.81262634486	Oakey Hill NR	Woodland
31698	11	22.22138374240	Oakey Hill NR	Woodland
31699	13	42.18819739930	Oakey Hill NR	Woodland
31700	27	55.23258112900	Oakey Hill NR	Open Woodland
31701	13	9.31385758228	Oakey Hill NR	Open Woodland
31701	66	26.39318492600	Oakey Hill NR	Open Woodland
31702	13	27.70326039380	Oakey Hill NR	Open Woodland
31702	66	2.80243666347	Oakey Hill NR	Open Woodland
31703	10	79.69273394930	Oakey Hill NR	Open Woodland
31703	27	30.58757302980	Oakey Hill NR	Open Woodland
31703	203	31.06498180100	Oakey Hill NR	Open Woodland
31704	9	56.33954657730	Oakey Hill NR	Woodland
31704	27	53.14595548900	Oakey Hill NR	Woodland
31705	9	42.37141118130	Oakey Hill NR	Open Woodland
31706	27	51.12891200340	Oakey Hill NR	Open Woodland
31707	11	3.05409796106	Oakey Hill NR	Woodland
31707	13	6.91553419061	Oakey Hill NR	Woodland
31707	66	68.50966358550	Oakey Hill NR	Woodland
31708	13	84.93420403080	Oakey Hill NR	Open Woodland
31709	9	41.35133521130	Oakey Hill NR	Open Woodland
31709	10	40.21630166520	Oakey Hill NR	Open Woodland
31709	203	98.52056495860	Oakey Hill NR	Open Woodland
31710	10	56.68873091620	Oakey Hill NR	Woodland
31711	27	6.75692754427	Oakey Hill NR	Open Woodland
31711	203	26.88044221500	Oakey Hill NR	Open Woodland
31712	12	26.62250823880	Oakey Hill NR	Woodland
31712	13	13.60347637630	Oakey Hill NR	Woodland
31712	14	56.44321307700	Oakey Hill NR	Woodland
31712	66	32.88806611920	Oakey Hill NR	Woodland
31713	9	57.38115008740	Oakey Hill NR	Woodland
31713	27	24.16119516540	Oakey Hill NR	Woodland
31714	9	12.81438861040	Oakey Hill NR	Open Woodland
31714	27	8.94213498243	Oakey Hill NR	Open Woodland
31715	9	11.10328559810	Oakey Hill NR	Woodland
31716	9	27.89736591090	Oakey Hill NR	Woodland
31717	13	99.28447708540	Oakey Hill NR	Open Woodland
31717	27	2.67436241642	Oakey Hill NR	Open Woodland
31717	203	69.63864216120	Oakey Hill NR	Open Woodland
31718	9	51.10862215640	Oakey Hill NR	Woodland
31718	27	98.02876956980	Oakey Hill NR	Woodland
31719	203	63.45117978660	Oakey Hill NR	Open Woodland
31720	9	72.13627718970	Oakey Hill NR	Open Woodland
31721	9	8.28557298149	Oakey Hill NR	Open Woodland
31721	10	11.17460965610	Oakey Hill NR	Open Woodland
31722	9	30.01512487210	Oakey Hill NR	Woodland
31723	13	1.40345753514	Oakey Hill NR	Woodland
31723	66	44.04356513400	Oakey Hill NR	Woodland
31724	9	9.14928295650	Oakey Hill NR	Open Woodland
31725	11	44.52867097260	Oakey Hill NR	Woodland
31725	13	19.98151776430	Oakey Hill NR	Woodland
31725	27	74.44984761050	Oakey Hill NR	Woodland
31725	66	79.53746528260	Oakey Hill NR	Woodland
31726	13	64.97437464540	Oakey Hill NR	Woodland
31726	27	27.75543411670	Oakey Hill NR	Woodland
31727	11	98.80974162820	Oakey Hill NR	Woodland
31727	13	47.91292085900	Oakey Hill NR	Woodland
31727	66	10.27101859460	Oakey Hill NR	Woodland
31728	27	9.31925080908	Oakey Hill NR	Open Woodland
31728	203	79.62745617090	Oakey Hill NR	Open Woodland
31729	27	3.09439037066	Oakey Hill NR	Woodland
31729	203	80.07345541730	Oakey Hill NR	Woodland
31730	10	98.94620660240	Oakey Hill NR	Open Woodland
31730	203	78.67807001700	Oakey Hill NR	Open Woodland
31731	13	10.06677621680	Oakey Hill NR	Open Woodland
31731	27	83.49326337040	Oakey Hill NR	Open Woodland
31731	66	45.50268515400	Oakey Hill NR	Open Woodland
31732	203	30.23055171690	Oakey Hill NR	Open Woodland
31733	13	72.74169601340	Oakey Hill NR	Open Woodland
31733	27	51.57726960460	Oakey Hill NR	Open Woodland
31733	66	92.58082310360	Oakey Hill NR	Open Woodland
31734	13	20.29066497280	Oakey Hill NR	Woodland
31734	27	40.47321022110	Oakey Hill NR	Woodland
31734	66	42.15316128920	Oakey Hill NR	Woodland
31735	10	94.82546106040	Oakey Hill NR	Open Woodland
31735	11	88.12698961360	Oakey Hill NR	Open Woodland
31736	9	19.85280539390	Oakey Hill NR	Woodland
31736	27	88.49406117000	Oakey Hill NR	Woodland
31737	11	32.76012534960	Oakey Hill NR	Open Woodland
31737	13	35.62371642700	Oakey Hill NR	Open Woodland
31737	66	19.85532553220	Oakey Hill NR	Open Woodland
31738	9	2.63485029223	Oakey Hill NR	Woodland
31739	27	13.89145666800	Oakey Hill NR	Open Woodland
31739	203	51.77251375670	Oakey Hill NR	Open Woodland
31740	12	57.46404551820	Oakey Hill NR	Woodland
31740	13	75.81782370910	Oakey Hill NR	Woodland
31740	14	75.81670577040	Oakey Hill NR	Woodland
31740	66	18.92454027970	Oakey Hill NR	Woodland
31741	10	4.02408595134	Oakey Hill NR	Woodland
31741	11	36.42286293730	Oakey Hill NR	Woodland
31742	12	31.52597318120	Oakey Hill NR	Woodland
31742	13	48.04857979880	Oakey Hill NR	Woodland
31742	14	47.97579255330	Oakey Hill NR	Woodland
31742	66	12.07436349480	Oakey Hill NR	Woodland
31743	9	39.21524179910	Oakey Hill NR	Open Woodland
31743	27	69.49197339740	Oakey Hill NR	Open Woodland
31744	10	78.27186608090	Oakey Hill NR	Open Woodland
31744	11	17.24048357550	Oakey Hill NR	Open Woodland
31744	13	63.74197221720	Oakey Hill NR	Open Woodland
31745	9	16.19006594470	Oakey Hill NR	Woodland
31745	10	71.58875206310	Oakey Hill NR	Woodland
31746	27	66.01705454000	Oakey Hill NR	Woodland
31747	10	95.06555718350	Oakey Hill NR	Open Woodland
31747	11	85.35690457060	Oakey Hill NR	Open Woodland
31748	12	56.54728893980	Oakey Hill NR	Woodland
31748	13	42.88135646660	Oakey Hill NR	Woodland
31748	66	5.40655768881	Oakey Hill NR	Woodland
31749	13	24.46748722910	Oakey Hill NR	Open Woodland
